,reviews_url,latitud,longitude,n_reviews
341,https://www.tripadvisor.com.ar/Attraction_Review-g55270-d5776833-Reviews-Wild_Gals_Old_Time_Photo-Pigeon_Forge_Tennessee.html,35.824318,-83.576263,1720
342,https://www.tripadvisor.com.ar/Attraction_Review-g55353-d207254-Reviews-Fall_Creek_Falls-Spencer_Tennessee.html,35.646332,-85.355362,721
343,https://www.tripadvisor.com.ar/Attraction_Review-g55328-d1018189-Reviews-Smoky_Mountain_Knife_Works-Sevierville_Tennessee.html,35.93449,-83.584221,3269
344,https://www.tripadvisor.com.ar/Attraction_Review-g55270-d7791318-Reviews-Outdoor_Gravity_Park-Pigeon_Forge_Tennessee.html,35.817234,-83.5718,776
345,https://www.tripadvisor.com.ar/Attraction_Review-g55270-d13834626-Reviews-Pigeon_Forge_Snow-Pigeon_Forge_Tennessee.html,35.807755,-83.573402,1208
346,https://www.tripadvisor.com.ar/Attraction_Review-g55328-d1070778-Reviews-Apple_Barn_Winery-Sevierville_Tennessee.html,35.826439,-83.57856,1013
347,https://www.tripadvisor.com.ar/Attraction_Review-g55229-d10533133-Reviews-John_Seigenthaler_Pedestrian_Bridge-Nashville_Davidson_County_Tennessee.html,36.163391,-86.770447,1075
348,https://www.tripadvisor.com.ar/Attraction_Review-g143031-d2268328-Reviews-Oconaluftee_Visitor_Center-Great_Smoky_Mountains_National_Park_Tennessee.html,35.51313,-83.306213,1092
349,https://www.tripadvisor.com.ar/Attraction_Review-g55165-d269209-Reviews-Point_Park_Lookout_Mountain_Battlefields-Lookout_Mountain_Tennessee.html,34.992699,-85.353111,789
350,https://www.tripadvisor.com.ar/Attraction_Review-g60842-d2208909-Reviews-Bootleggers_Homemade_Wine-Gatlinburg_Tennessee.html,35.710873,-83.519295,861
351,https://www.tripadvisor.com.ar/Attraction_Review-g55247-d1108997-Reviews-Ocoee_Outdoors_Inc-Ocoee_Tennessee.html,35.100025,-84.652039,682
352,https://www.tripadvisor.com.ar/Attraction_Review-g60842-d8431583-Reviews-Fowler_s_Clay_Works-Gatlinburg_Tennessee.html,35.725903,-83.470398,428
353,https://www.tripadvisor.com.ar/Attraction_Review-g55229-d558651-Reviews-Athena_Statue-Nashville_Davidson_County_Tennessee.html,36.14851,-86.818207,662
354,https://www.tripadvisor.com.ar/Attraction_Review-g143031-d3320053-Reviews-Foothills_Parkway-Great_Smoky_Mountains_National_Park_Tennessee.html,35.690632,-83.7061,605
355,https://www.tripadvisor.com.ar/Attraction_Review-g54971-d3427574-Reviews-Cummins_Falls_State_Park-Cookeville_Tennessee.html,36.25383,-85.564819,682
356,https://www.tripadvisor.com.ar/Attraction_Review-g55193-d546877-Reviews-Cumberland_Caverns-McMinnville_Tennessee.html,35.66555,-85.684196,493
357,https://www.tripadvisor.com.ar/Attraction_Review-g60842-d17852753-Reviews-SkyBridge-Gatlinburg_Tennessee.html,35.712372,-83.518219,463
358,https://www.tripadvisor.com.ar/Attraction_Review-g55197-d3188112-Reviews-Shelby_Farms_Park-Memphis_Tennessee.html,35.138199,-89.833122,582
359,https://www.tripadvisor.com.ar/Attraction_Review-g55270-d4513336-Reviews-The_Great_Smoky_Mountain_Wheel-Pigeon_Forge_Tennessee.html,35.802391,-83.571136,1100
360,https://www.tripadvisor.com.ar/Attraction_Review-g60842-d1458613-Reviews-Salt_and_Pepper_Shaker_Museum-Gatlinburg_Tennessee.html,35.716019,-83.502541,638
361,https://www.tripadvisor.com.ar/Attraction_Review-g143031-d145151-Reviews-Alum_Cave_Trail-Great_Smoky_Mountains_National_Park_Tennessee.html,35.638844,-83.444969,466
362,https://www.tripadvisor.com.ar/Attraction_Review-g55197-d108044-Reviews-Slave_Haven_Burkle_Estate_Museum-Memphis_Tennessee.html,35.164639,-90.043182,750
363,https://www.tripadvisor.com.ar/Attraction_Review-g143031-d145146-Reviews-Sugarlands_Visitors_Center-Great_Smoky_Mountains_National_Park_Tennessee.html,35.685551,-83.536644,1074
364,https://www.tripadvisor.com.ar/Attraction_Review-g60970-d277911-Reviews-Stones_River_National_Battlefield-Murfreesboro_Tennessee.html,35.880501,-86.434822,819
365,https://www.tripadvisor.com.ar/Attraction_Review-g55270-d5776833-Reviews-Wild_Gals_Old_Time_Photo-Pigeon_Forge_Tennessee.html,35.824318,-83.576263,1720
366,https://www.tripadvisor.com.ar/Attraction_Review-g55229-d14980937-Reviews-Tennessee_Legend_Distillery-Nashville_Davidson_County_Tennessee.html,36.164471,-86.796593,253
367,https://www.tripadvisor.com.ar/Attraction_Review-g54958-d534819-Reviews-Museum_of_Appalachia-Clinton_Tennessee.html,36.180138,-84.069725,457
368,https://www.tripadvisor.com.ar/Attraction_Review-g55242-d599371-Reviews-American_Museum_of_Science_Energy-Oak_Ridge_Tennessee.html,36.012672,-84.252548,532
369,https://www.tripadvisor.com.ar/Attraction_Review-g55270-d143732-Reviews-The_Comedy_Barn-Pigeon_Forge_Tennessee.html,35.801193,-83.571068,4433
370,https://www.tripadvisor.com.ar/Attraction_Review-g55270-d1674343-Reviews-SpeedZone_Fun_Park-Pigeon_Forge_Tennessee.html,35.789494,-83.556137,499
371,https://www.tripadvisor.com.ar/Attraction_Review-g55138-d266190-Reviews-Knoxville_Museum_of_Art-Knoxville_Tennessee.html,35.962505,-83.925133,353
372,https://www.tripadvisor.com.ar/Attraction_Review-g55123-d10990364-Reviews-Samuel_T_Bryant_Distillery-Jackson_Tennessee.html,35.633636,-88.958153,193
373,https://www.tripadvisor.com.ar/Attraction_Review-g55267-d14996376-Reviews-Historic_Brushy_Mountain_State_Penitentiary-Petros_Tennessee.html,36.104561,-84.448578,223
374,https://www.tripadvisor.com.ar/Attraction_Review-g60842-d292825-Reviews-Hillbilly_Golf-Gatlinburg_Tennessee.html,35.718761,-83.510124,2282
375,https://www.tripadvisor.com.ar/Attraction_Review-g60842-d23474593-Reviews-Elkmont_Winery-Gatlinburg_Tennessee.html,35.711765,-83.517616,126
376,https://www.tripadvisor.com.ar/Attraction_Review-g55229-d6385478-Reviews-Tennessee_Brew_Works-Nashville_Davidson_County_Tennessee.html,36.150425,-86.775764,211
377,https://www.tripadvisor.com.ar/Attraction_Review-g55270-d9727686-Reviews-TopJump_Trampoline_Extreme_Arena-Pigeon_Forge_Tennessee.html,35.781113,-83.548889,1084
378,https://www.tripadvisor.com.ar/Attraction_Review-g55270-d12365756-Reviews-Conway_Twitty_Tribute_by_Travis_James-Pigeon_Forge_Tennessee.html,35.79747,-83.570045,1148
379,https://www.tripadvisor.com.ar/Attraction_Review-g46487-d557397-Reviews-Grounds_For_Sculpture-Hamilton_New_Jersey.html,40.237026,-74.719063,1950
380,https://www.tripadvisor.com.ar/Attraction_Review-g46696-d583375-Reviews-Ocean_City_Boardwalk-Ocean_City_Cape_May_County_New_Jersey.html,39.2757,-74.569725,1917
381,https://www.tripadvisor.com.ar/Attraction_Review-g46342-d268949-Reviews-Cape_May_County_Park_Zoo-Cape_May_Court_House_Middle_Township_Cape_May_County_New_J.html,39.102119,-74.81131,1649
382,https://www.tripadvisor.com.ar/Attraction_Review-g46372-d260926-Reviews-Lakota_Wolf_Preserve-Columbia_New_Jersey.html,40.970928,-75.072227,763
383,https://www.tripadvisor.com.ar/Attraction_Review-g46341-d103993-Reviews-Cape_May_Lighthouse-Cape_May_Cape_May_County_New_Jersey.html,38.932961,-74.960838,2158
384,https://www.tripadvisor.com.ar/Attraction_Review-g46341-d4427470-Reviews-Cape_May_Beach-Cape_May_Cape_May_County_New_Jersey.html,38.93148,-74.913467,2259
385,https://www.tripadvisor.com.ar/Attraction_Review-g46931-d123072-Reviews-Wildwood_Beach-Wildwood_Cape_May_County_New_Jersey.html,38.987068,-74.811348,1920
386,https://www.tripadvisor.com.ar/Attraction_Review-g46341-d3170944-Reviews-Jersey_Shore_Alpacas-Cape_May_Cape_May_County_New_Jersey.html,39.041618,-74.902283,703
387,https://www.tripadvisor.com.ar/Attraction_Review-g46531-d548855-Reviews-Liberty_State_Park-Jersey_City_New_Jersey.html,40.694241,-74.081657,1504
388,https://www.tripadvisor.com.ar/Attraction_Review-g46341-d1881607-Reviews-Naval_Air_Station_Wildwood_Aviation_Museum-Cape_May_Cape_May_County_New_Jersey.html,39.005077,-74.909409,991
389,https://www.tripadvisor.com.ar/Attraction_Review-g46414-d8146396-Reviews-The_Mills_at_Jersey_Gardens-Elizabeth_New_Jersey.html,40.660042,40.660042,1607
390,https://www.tripadvisor.com.ar/Attraction_Review-g46931-d1142496-Reviews-Wildwood_Boardwalk-Wildwood_Cape_May_County_New_Jersey.html,38.986675,-74.81073,1513
391,https://www.tripadvisor.com.ar/Attraction_Review-g46340-d135399-Reviews-Adventure_Aquarium-Camden_New_Jersey.html,39.946068,-75.131004,1494
392,https://www.tripadvisor.com.ar/Attraction_Review-g46340-d629899-Reviews-Battleship_New_Jersey-Camden_New_Jersey.html,39.939484,-75.131157,609
393,https://www.tripadvisor.com.ar/Attraction_Review-g60796-d1023095-Reviews-Thomas_Edison_National_Historical_Park-West_Orange_New_Jersey.html,40.78434,-74.233635,497
394,https://www.tripadvisor.com.ar/Attraction_Review-g46299-d1232157-Reviews-Belmar_Beach_and_Boardwalk-Belmar_New_Jersey.html,40.177101,-74.013672,466
395,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d105127-Reviews-Central_Park-New_York_City_New_York.html,40.781246,-73.966667,133984
396,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d1687489-Reviews-The_National_9_11_Memorial_Museum-New_York_City_New_York.html,40.71151,-74.013321,96851
397,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d105125-Reviews-The_Metropolitan_Museum_of_Art-New_York_City_New_York.html,40.77943,-73.963242,55168
398,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d104365-Reviews-Empire_State_Building-New_York_City_New_York.html,40.748402,-73.985703,94767
399,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d519474-Reviews-The_High_Line-New_York_City_New_York.html,40.739628,-74.008209,62993
400,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d143361-Reviews-Broadway-New_York_City_New_York.html,40.757969,-73.985535,31665
401,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d587661-Reviews-Top_of_the_Rock-New_York_City_New_York.html,40.759003,-73.979324,80130
402,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d102741-Reviews-Brooklyn_Bridge-New_York_City_New_York.html,40.706367,-73.997177,25983
403,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d103887-Reviews-Statue_of_Liberty-New_York_City_New_York.html,40.689201,-74.044403,44016
404,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d103371-Reviews-Grand_Central_Terminal-New_York_City_New_York.html,40.752728,-73.977226,44721
405,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d267031-Reviews-Manhattan_Skyline-New_York_City_New_York.html,40.748329,-73.98568,21495
406,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d110145-Reviews-Times_Square-New_York_City_New_York.html,40.758888,-73.985123,56767
407,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d143363-Reviews-Staten_Island_Ferry-New_York_City_New_York.html,40.701401,-74.013199,22992
408,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d136347-Reviews-Bryant_Park-New_York_City_New_York.html,40.754841,-73.984123,23863
409,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d105123-Reviews-Rockefeller_Center-New_York_City_New_York.html,40.758736,-73.978676,25593
410,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d136053-Reviews-St_Patrick_s_Cathedral-New_York_City_New_York.html,40.758759,-73.976738,15298
411,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d8072300-Reviews-One_World_Observatory-New_York_City_New_York.html,40.713242,-74.013199,28986
412,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d116236-Reviews-New_York_Public_Library-New_York_City_New_York.html,40.753075,-73.981621,14622
413,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d210108-Reviews-American_Museum_of_Natural_History-New_York_City_New_York.html,40.780945,-73.973518,26150
414,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d105126-Reviews-The_Museum_of_Modern_Art_MoMA-New_York_City_New_York.html,40.761433,-73.977623,18338
415,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d23709243-Reviews-SUMMIT_One_Vanderbilt-New_York_City_New_York.html,40.752766,-73.978745,2470
416,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d288031-Reviews-Chelsea_Market-New_York_City_New_York.html,40.7425,-74.006104,9801
417,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d626630-Reviews-Ground_Zero_Museum_Workshop-New_York_City_New_York.html,40.741444,-74.006645,3063
418,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d143358-Reviews-Intrepid_Museum-New_York_City_New_York.html,40.764652,-74.00029,9627
419,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d110164-Reviews-Radio_City_Music_Hall-New_York_City_New_York.html,40.759529,-73.978577,9295
420,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d275371-Reviews-Madison_Square_Garden-New_York_City_New_York.html,40.750504,-73.993439,9167
421,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d106609-Reviews-The_Met_Cloisters-New_York_City_New_York.html,40.86475,-73.931519,5158
422,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d110144-Reviews-Fifth_Avenue-New_York_City_New_York.html,40.74836,-73.984619,8581
423,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d525259-Reviews-Museum_of_Sex-New_York_City_New_York.html,40.744083,-73.987549,727
424,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d104370-Reviews-Ellis_Island-New_York_City_New_York.html,40.698898,-74.039719,7315
425,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d105127-Reviews-Central_Park-New_York_City_New_York.html,40.781246,-73.966667,133984
426,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d1687489-Reviews-The_National_9_11_Memorial_Museum-New_York_City_New_York.html,40.71151,-74.013321,96851
427,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d105125-Reviews-The_Metropolitan_Museum_of_Art-New_York_City_New_York.html,40.77943,-73.963242,55168
428,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d104365-Reviews-Empire_State_Building-New_York_City_New_York.html,40.748402,-73.985703,94767
429,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d10340693-Reviews-The_Oculus-New_York_City_New_York.html,40.712158,-74.010033,2669
430,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d107356-Reviews-The_Morgan_Library_Museum-New_York_City_New_York.html,40.749222,-73.9814,2111
431,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d11727122-Reviews-World_Trade_Center_Station_PATH-New_York_City_New_York.html,40.711796,-74.011665,1291
432,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d136066-Reviews-Manhattan_Bridge-New_York_City_New_York.html,40.707619,-73.990891,1248
433,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d143388-Reviews-Harlem-New_York_City_New_York.html,40.794559,-73.944397,1192
434,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d136143-Reviews-New_York_Historical_Society_Museum_Library-New_York_City_New_York.html,40.779224,-73.973907,853
435,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d548696-Reviews-Minskoff_Theatre-New_York_City_New_York.html,40.75713,-73.985565,284
436,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d3728839-Reviews-GhostBusters_Firestation-New_York_City_New_York.html,40.719662,-74.006599,437
437,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d548678-Reviews-Neil_Simon_Theatre-New_York_City_New_York.html,40.763069,-73.9842,284
438,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d548354-Reviews-Al_Hirschfeld_Theatre-New_York_City_New_York.html,40.759392,-73.989075,249
439,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d23418324-Reviews-Little_Island-New_York_City_New_York.html,40.73307,-74.011024,197
440,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d548762-Reviews-Winter_Garden_Theatre-New_York_City_New_York.html,40.761524,-73.983711,244
441,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d6219219-Reviews-Aladdin_The_Musical-New_York_City_New_York.html,40.755955,-73.98822,2970
442,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d17599424-Reviews-The_Shops_Restaurants_at_Hudson_Yards-New_York_City_New_York.html,40.753551,-74.001205,285
443,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d15614732-Reviews-Battery_Park-New_York_City_New_York.html,40.70446,-74.014229,198
445,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d535079-Reviews-Birdland-New_York_City_New_York.html,40.759033,-73.989655,863
446,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d18895596-Reviews-The_Escape_Game_NYC-New_York_City_New_York.html,40.751923,-73.979515,368
447,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d220043-Reviews-McSorley_s_Old_Ale_House-New_York_City_New_York.html,40.72868,-73.990005,1408
449,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d14930366-Reviews-Precision_NY_Chauffeur_Airport_Transportation_Services-New_York_City_New_York.html,40.758999,-73.977089,98
450,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d7621038-Reviews-Pocono_Daytripper-New_York_City_New_York.html,40.756371,-73.990639,346
452,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d660852-Reviews-Blue_Man_Group-New_York_City_New_York.html,40.729401,-73.992027,1042
458,https://www.tripadvisor.com.ar/Attraction_Review-g60798-d123132-Reviews-Gettysburg_National_Military_Park-Gettysburg_Pennsylvania.html,39.810692,-77.224838,8470
459,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d102763-Reviews-Eastern_State_Penitentiary-Philadelphia_Pennsylvania.html,39.968182,-75.172638,6505
460,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d104739-Reviews-Independence_Hall-Philadelphia_Pennsylvania.html,39.948875,-75.150024,9119
461,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d272117-Reviews-PNC_Park-Pittsburgh_Pennsylvania.html,40.447601,-80.005028,6158
462,https://www.tripadvisor.com.ar/Attraction_Review-g52926-d286194-Reviews-Longwood_Gardens-Kennett_Square_Pennsylvania.html,39.86903,-75.67083,4451
463,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d104158-Reviews-Reading_Terminal_Market-Philadelphia_Pennsylvania.html,39.953262,-75.159355,4856
464,https://www.tripadvisor.com.ar/Attraction_Review-g53573-d674160-Reviews-Sight_Sound_Theatres-Ronks_Lancaster_County_Pennsylvania.html,39.99757,-76.187943,3428
465,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d10800264-Reviews-Philadelphia_Museum_of_Art-Philadelphia_Pennsylvania.html,39.965572,-75.180962,7435
466,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d209225-Reviews-Phipps_Conservatory_and_Botanical_Gardens-Pittsburgh_Pennsylvania.html,40.439209,-79.947388,3355
467,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d199154-Reviews-Duquesne_Incline-Pittsburgh_Pennsylvania.html,40.438423,-80.018745,4365
468,https://www.tripadvisor.com.ar/Attraction_Review-g60798-d1856920-Reviews-Gettysburg_National_Military_Park_Museum_Visitor_Center-Gettysburg_Pennsylvania.html,39.81152,-77.225983,5809
469,https://www.tripadvisor.com.ar/Attraction_Review-g53192-d116601-Reviews-Fallingwater-Mill_Run_Pennsylvania.html,39.906181,-79.46785,2813
470,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d3187840-Reviews-Barnes-Philadelphia_Pennsylvania.html,39.96056,-75.172585,5428
471,https://www.tripadvisor.com.ar/Attraction_Review-g52594-d126664-Reviews-Knoebels_Amusement_Resort-Elysburg_Pennsylvania.html,40.879372,-76.501678,2514
472,https://www.tripadvisor.com.ar/Attraction_Review-g52970-d571501-Reviews-The_Amish_Farm_and_House-Lancaster_Lancaster_County_Pennsylvania.html,40.027222,-76.202591,2316
473,https://www.tripadvisor.com.ar/Attraction_Review-g52607-d1519750-Reviews-Presque_Isle_State_Park-Erie_Pennsylvania.html,42.109379,-80.153572,3224
474,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d104156-Reviews-Liberty_Bell_Center-Philadelphia_Pennsylvania.html,39.949535,-75.15023,4894
475,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d272285-Reviews-Mount_Washington-Pittsburgh_Pennsylvania.html,40.434502,-80.011269,3037
476,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d272116-Reviews-Acrisure_Stadium_Tours-Pittsburgh_Pennsylvania.html,40.446308,-80.016319,2232
477,https://www.tripadvisor.com.ar/Attraction_Review-g53770-d491537-Reviews-Flight_93_National_Memorial-Stoystown_Pennsylvania.html,40.055481,-78.901253,2067
478,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d220086-Reviews-Carnegie_Museum_of_Natural_History-Pittsburgh_Pennsylvania.html,40.4431,-79.950607,1694
479,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d220084-Reviews-Strip_District-Pittsburgh_Pennsylvania.html,40.464226,-79.972084,3015
480,https://www.tripadvisor.com.ar/Attraction_Review-g52607-d272288-Reviews-Splash_Lagoon_Indoor_Water_Park_Resort-Erie_Pennsylvania.html,42.048084,-80.077972,3079
481,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d275364-Reviews-Rocky_Statue-Philadelphia_Pennsylvania.html,39.965134,-75.179283,3247
482,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d147134-Reviews-Independence_National_Historical_Park-Philadelphia_Pennsylvania.html,39.94783,-75.146141,3008
483,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d220085-Reviews-Senator_John_Heinz_History_Center-Pittsburgh_Pennsylvania.html,40.446766,-79.992195,1495
484,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d2707010-Reviews-Bicycle_Heaven-Pittsburgh_Pennsylvania.html,40.456181,-80.03212,989
485,https://www.tripadvisor.com.ar/Attraction_Review-g52970-d270588-Reviews-Lancaster_Central_Market-Lancaster_Lancaster_County_Pennsylvania.html,40.038258,-76.306419,1054
486,https://www.tripadvisor.com.ar/Attraction_Review-g60798-d123132-Reviews-Gettysburg_National_Military_Park-Gettysburg_Pennsylvania.html,39.810692,-77.224838,8470
487,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d102763-Reviews-Eastern_State_Penitentiary-Philadelphia_Pennsylvania.html,39.968182,-75.172638,6505
488,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d104739-Reviews-Independence_Hall-Philadelphia_Pennsylvania.html,39.948875,-75.150024,9119
489,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d272117-Reviews-PNC_Park-Pittsburgh_Pennsylvania.html,40.447601,-80.005028,6158
490,https://www.tripadvisor.com.ar/Attraction_Review-g52926-d286194-Reviews-Longwood_Gardens-Kennett_Square_Pennsylvania.html,39.86903,-75.67083,4451
491,https://www.tripadvisor.com.ar/Attraction_Review-g60788-d126682-Reviews-Bushkill_Falls-Bushkill_Pocono_Mountains_Region_Pennsylvania.html,41.117149,-75.010155,1898
492,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d272390-Reviews-National_Aviary-Pittsburgh_Pennsylvania.html,40.452961,-80.010002,1470
493,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d272389-Reviews-Pittsburgh_Zoo_Aquarium-Pittsburgh_Pennsylvania.html,40.484226,-79.922279,2032
494,https://www.tripadvisor.com.ar/Attraction_Review-g52970-d658047-Reviews-American_Music_Theatre-Lancaster_Lancaster_County_Pennsylvania.html,40.024773,-76.200516,1416
495,https://www.tripadvisor.com.ar/Attraction_Review-g60984-d196221-Reviews-Valley_Forge_National_Historical_Park-Valley_Forge_Pennsylvania.html,40.101109,-75.422043,1482
496,https://www.tripadvisor.com.ar/Attraction_Review-g52819-d116605-Reviews-Hershey_Gardens-Hershey_Pennsylvania.html,40.296303,-76.659592,1448
497,https://www.tripadvisor.com.ar/Attraction_Review-g52970-d270670-Reviews-Dutch_Wonderland-Lancaster_Lancaster_County_Pennsylvania.html,40.028343,-76.218369,2411
498,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d272379-Reviews-Carnegie_Science_Center-Pittsburgh_Pennsylvania.html,40.445644,-80.018196,1310
499,https://www.tripadvisor.com.ar/Attraction_Review-g53046-d2091237-Reviews-Wolf_Sanctuary_of_PA-Lititz_Lancaster_County_Pennsylvania.html,40.217548,-76.328392,951
500,https://www.tripadvisor.com.ar/Attraction_Review-g60969-d143266-Reviews-Steamtown_National_Historic_Site-Scranton_Pennsylvania.html,41.407299,-75.671188,901
501,https://www.tripadvisor.com.ar/Attraction_Review-g52787-d123130-Reviews-Pennsylvania_State_Capitol-Harrisburg_Pennsylvania.html,40.262589,-76.883522,977
502,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d138249-Reviews-Elfreth_s_Alley-Philadelphia_Pennsylvania.html,39.95269,-75.142441,1179
503,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d138301-Reviews-United_States_Mint-Philadelphia_Pennsylvania.html,39.953369,-75.147369,1154
504,https://www.tripadvisor.com.ar/Attraction_Review-g53573-d116664-Reviews-Cherry_Crest_Adventure_Farm-Ronks_Lancaster_County_Pennsylvania.html,39.990742,-76.133858,500
505,https://www.tripadvisor.com.ar/Attraction_Review-g52511-d264136-Reviews-Mercer_Museum-Doylestown_Pennsylvania.html,40.308117,-75.127205,532
506,https://www.tripadvisor.com.ar/Attraction_Review-g53942-d506142-Reviews-Leonard_Harrison_State_Park-Wellsboro_Pennsylvania.html,41.697891,-77.451408,659
507,https://www.tripadvisor.com.ar/Attraction_Review-g52862-d1421138-Reviews-Lincoln_Caverns_and_Whisper_Rocks-Huntingdon_Pennsylvania.html,40.507622,-78.07132,372
508,https://www.tripadvisor.com.ar/Attraction_Review-g52206-d2268648-Reviews-Bird_in_Hand_Farmers_Market-Bird_in_Hand_Lancaster_County_Pennsylvania.html,40.038052,-76.17778,793
509,https://www.tripadvisor.com.ar/Attraction_Review-g30008-d671695-Reviews-Polymath_Park-Acme_Pennsylvania.html,40.164509,-79.41951,328
510,https://www.tripadvisor.com.ar/Attraction_Review-g53942-d506143-Reviews-Colton_Point_State_Park-Wellsboro_Pennsylvania.html,41.630779,-77.287323,325
511,https://www.tripadvisor.com.ar/Attraction_Review-g60798-d10685961-Reviews-State_of_Pennsylvania_Monument-Gettysburg_Pennsylvania.html,39.807495,-77.235229,231
512,https://www.tripadvisor.com.ar/Attraction_Review-g143028-d109440-Reviews-Grand_Canyon_South_Rim-Grand_Canyon_National_Park_Arizona.html,36.059052,-112.12825,23476
513,https://www.tripadvisor.com.ar/Attraction_Review-g60834-d621712-Reviews-Horseshoe_Bend-Page_Arizona.html,36.879219,-111.51062,15386
514,https://www.tripadvisor.com.ar/Attraction_Review-g60834-d103191-Reviews-Antelope_Canyon-Page_Arizona.html,36.863548,-111.374969,8769
515,https://www.tripadvisor.com.ar/Attraction_Review-g31310-d109186-Reviews-Desert_Botanical_Garden-Phoenix_Arizona.html,33.463337,-111.944603,9114
516,https://www.tripadvisor.com.ar/Attraction_Review-g31352-d117113-Reviews-Chapel_of_the_Holy_Cross-Sedona_Arizona.html,34.832294,-111.766151,10708
517,https://www.tripadvisor.com.ar/Attraction_Review-g60950-d108867-Reviews-Arizona_Sonora_Desert_Museum-Tucson_Arizona.html,32.243938,-111.167938,8854
518,https://www.tripadvisor.com.ar/Attraction_Review-g31310-d1798067-Reviews-Musical_Instrument_Museum-Phoenix_Arizona.html,33.667664,-111.978218,6534
